"","camis","dba","boro","building","street","zipcode","phone","x","address"
"12179",41000982,"ROSE'S","BROOKLYN",295,"FLATBUSH AVENUE",11217,7182300221,9,"295,FLATBUSH AVENUE,NY"
"12180",41710756,"FRANNY'S","BROOKLYN",346348,"FLATBUSH AVENUE",11238,7182300221,13,"346348,FLATBUSH AVENUE,NY"
"12181",41329576,"FRANKLIN PARK/DUTCH BOY BURGER","BROOKLYN",618,"ST JOHNS PLACE",11238,7182300293,36,"618,ST JOHNS PLACE,NY"
"12182",41631502,"ROWE'S RESTAURANT","BROOKLYN",1118,"FULTON STREET",11238,7182300477,45,"1118,FULTON STREET,NY"
"12183",41595491,"JOLOFF","BROOKLYN",1168,"BEDFORD AVENUE",11216,7182300523,26,"1168,BEDFORD AVENUE,NY"
"12184",50044121,"PRAWN SHOP","BROOKLYN",669,"UNION ST",11215,7182300555,1,"669,UNION ST,NY"
"12185",41653047,"MAC SHACK","BROOKLYN",901,"FULTON STREET",11238,7182300727,23,"901,FULTON STREET,NY"
"12186",41425793,"MILK BAR","BROOKLYN",620,"VANDERBILT AVENUE",11238,7182300844,8,"620,VANDERBILT AVENUE,NY"
"12187",41693343,"STARBUCKS","BROOKLYN",620,"ATLANTIC AVENUE",11217,7182300859,6,"620,ATLANTIC AVENUE,NY"
"12188",41541676,"SKY ICE","BROOKLYN",63,"5 AVENUE",11217,7182300910,20,"63,5 AVENUE,NY"
"12189",41634196,"BAR CORVO","BROOKLYN",791,"WASHINGTON AVENUE",11238,7182300940,33,"791,WASHINGTON AVENUE,NY"
"12190",41629392,"ABU'S HOMESTYLE BAKERY","BROOKLYN",1184,"FULTON STREET",11216,7182301115,45,"1184,FULTON STREET,NY"
"12191",40928416,"JOY INDIAN RESTAURANT","BROOKLYN",301,"FLATBUSH AVENUE",11217,7182301165,54,"301,FLATBUSH AVENUE,NY"
"12192",50039293,"STOP TIME","BROOKLYN",1223,"BEDFORD AVE",11216,7182301212,1,"1223,BEDFORD AVE,NY"
"12193",41178622,"TASTEE PATTEE","BROOKLYN",1371,"FULTON STREET",11216,7182301505,37,"1371,FULTON STREET,NY"
"12194",41303468,"COLD STONE CREAMERY","BROOKLYN",139,"FLATBUSH AVENUE",11217,7182301562,37,"139,FLATBUSH AVENUE,NY"
"12195",50018759,"PUNTA CANA RESTAURANT","BROOKLYN",50,"5TH AVE",11217,7182301703,3,"50,5TH AVE,NY"
"12196",41684335,"SAHARA ARK","BROOKLYN",887,"FULTON STREET",11238,7182301903,5,"887,FULTON STREET,NY"
"12197",50008614,"CROWN FRIED CHICKEN","BROOKLYN",963,"FULTON ST",11238,7182303000,13,"963,FULTON ST,NY"
"12198",41086673,"AMORINA","BROOKLYN",624,"VANDERBILT AVENUE",11238,7182303030,33,"624,VANDERBILT AVENUE,NY"
"12199",41286260,"ZAYTOONS RESTAURANT","BROOKLYN",594,"VANDERBILT AVENUE",11238,7182303200,39,"594,VANDERBILT AVENUE,NY"
"12200",40956772,"GORILLA COFFEE","BROOKLYN",97,"5 AVENUE",11217,7182303244,24,"97,5 AVENUE,NY"
"12201",41671459,"YAMASHIRO","BROOKLYN",466,"MYRTLE AVENUE",11205,7182303313,29,"466,MYRTLE AVENUE,NY"
"12202",41076662,"HILL CAFE","BROOKLYN",17,"PUTNAM AVENUE",11238,7182303471,56,"17,PUTNAM AVENUE,NY"
"12203",41396559,"WASHINGTON COMMONS","BROOKLYN",434,"PARK PLACE",11238,7182303666,22,"434,PARK PLACE,NY"
"12204",41604289,"KIWIANA RESTAURANT","BROOKLYN",847,"UNION STREET",11215,7182303682,26,"847,UNION STREET,NY"
"12205",41164484,"WASHINGTON BAGEL CAFE","BROOKLYN",621,"WASHINGTON AVENUE",11238,7182303734,39,"621,WASHINGTON AVENUE,NY"
"12206",50018224,"MITI MITI TAPERIA","BROOKLYN",138,"5TH AVE",11217,7182303760,1,"138,5TH AVE,NY"
"12207",41387509,"NANA RESTAURANT & BAR","BROOKLYN",155,"5 AVENUE",11217,7182303768,30,"155,5 AVENUE,NY"
"12208",41106672,"BOGOTA LATIN BISTRO","BROOKLYN",141,"5 AVENUE",11217,7182303805,15,"141,5 AVENUE,NY"
"12209",40551093,"GINO'S PIZZA","BROOKLYN",218,"FLATBUSH AVENUE",11217,7182303932,40,"218,FLATBUSH AVENUE,NY"
"12210",41433437,"NICE PIZZA","BROOKLYN",340,"FRANKLIN AVENUE",11238,7182303933,41,"340,FRANKLIN AVENUE,NY"
"12211",40939208,"SUGARCANE","BROOKLYN",238,"FLATBUSH AVENUE",11217,7182303954,41,"238,FLATBUSH AVENUE,NY"
"12212",41330647,"MISS FAVELA","BROOKLYN",57,"SOUTH    5 STREET",11211,7182304040,34,"57,SOUTH    5 STREET,NY"
"12213",50035679,"STONEFRUIT","BROOKLYN",1058,"BEDFORD AVE",11205,7182304147,2,"1058,BEDFORD AVE,NY"
"12214",41319697,"GHENET BROOKLYN","BROOKLYN",348,"DOUGLASS STREET",11217,7182304475,19,"348,DOUGLASS STREET,NY"
"12215",41518842,"THE BAGEL MARKET","BROOKLYN",106,"7 AVENUE",11215,7182304700,28,"106,7 AVENUE,NY"
"12216",41184581,"BOROUGH RESTAURANT","BROOKLYN",338,"FRANKLIN AVENUE",11238,7182304728,37,"338,FRANKLIN AVENUE,NY"
"12217",41615430,"GUEROS BROOKLYN","BROOKLYN",605,"PROSPECT PLACE",11238,7182304941,39,"605,PROSPECT PLACE,NY"
"12218",41206524,"Choice Market","BROOKLYN",318,"LAFAYETTE AVENUE",11238,7182305234,54,"318,LAFAYETTE AVENUE,NY"
"12219",41650503,"DIZZY'S ON 5TH","BROOKLYN",230,"5 AVENUE",11215,7182305551,28,"230,5 AVENUE,NY"
"12220",41511169,"THE ROCK SHOP","BROOKLYN",249,"4 AVENUE",11215,7182305740,28,"249,4 AVENUE,NY"
"12221",41478726,"HOT BIRD","BROOKLYN",825,"ATLANTIC AVENUE",11238,7182305800,11,"825,ATLANTIC AVENUE,NY"
"12222",40834127,"YB FOOD MARKET","BROOKLYN",80,"7 AVENUE",11217,7182307553,19,"80,7 AVENUE,NY"
"12223",41247331,"BOMBAY MASALA","BROOKLYN",678,"FRANKLIN AVENUE",11238,7182307640,54,"678,FRANKLIN AVENUE,NY"
"12224",41650474,"SUBWAY","BROOKLYN",139,"FLATBUSH AVENUE",11217,7182307703,10,"139,FLATBUSH AVENUE,NY"
"12225",41537477,"BOMBAY HEIGHTS","BROOKLYN",1047,"BEDFORD AVENUE",11216,7182307790,38,"1047,BEDFORD AVENUE,NY"
"12226",41046279,"CHUCK E. CHEESE'S","BROOKLYN",139,"FLATBUSH AVENUE",11217,7182308245,15,"139,FLATBUSH AVENUE,NY"
"12227",41345907,"MEE THAI CUISINE","BROOKLYN",180,"5 AVENUE",11217,7182308280,32,"180,5 AVENUE,NY"
"12228",40881088,"SODA BAR","BROOKLYN",629,"VANDERBILT AVENUE",11238,7182308393,28,"629,VANDERBILT AVENUE,NY"
"12229",41127647,"BURRITO BAR","BROOKLYN",307311,"FLATBUSH AVENUE",11217,7182308646,54,"307311,FLATBUSH AVENUE,NY"
"12230",41486245,"NEW PEKING","BROOKLYN",344,"CLASSON AVENUE",11238,7182308881,36,"344,CLASSON AVENUE,NY"
"12231",41476553,"POPEYES LOUISIANA KITCHEN","BROOKLYN",1134,"FULTON STREET",11216,7182308918,9,"1134,FULTON STREET,NY"
"12232",41263491,"DUNKIN' DONUTS, BASKIN ROBBINS","BROOKLYN",573,"LAFAYETTE AVENUE",11205,7182308937,14,"573,LAFAYETTE AVENUE,NY"
"12233",41616865,"SIMPLY SEAFOOD","BRONX",2542,"WHITE PLAINS ROAD",10467,7182310403,12,"2542,WHITE PLAINS ROAD,NY"
"12234",41427775,"NAPOLI'S PIZZA","BRONX",292,"EAST  204 STREET",10467,7182310675,18,"292,EAST  204 STREET,NY"
"12235",41484642,"CENTURY CHINESE RESTAURANT","BRONX",2861,"WHITE PLAINS ROAD",10467,7182310770,13,"2861,WHITE PLAINS ROAD,NY"
"12236",41361743,"KING WOK","BRONX",725,"ALLERTON AVENUE",10467,7182311000,30,"725,ALLERTON AVENUE,NY"
"12237",41335678,"DUNKIN' DONUTS","BRONX",980,"EAST  233 STREET",10466,7182311132,7,"980,EAST  233 STREET,NY"
"12238",40388269,"WHITE CASTLE","BRONX",3663,"BOSTON ROAD",10466,7182311347,4,"3663,BOSTON ROAD,NY"
"12239",41216675,"NEW STAR COFFEE SHOP & DELI","BRONX",3150,"BAINBRIDGE AVENUE",10467,7182311700,21,"3150,BAINBRIDGE AVENUE,NY"
"12240",50033234,"LEE'S KITCHEN","BRONX",806,"BURKE AVE",10467,7182312003,14,"806,BURKE AVE,NY"
"12241",40828609,"MCDONALD'S","BRONX",724,"EAST  241 STREET",10470,7182312085,12,"724,EAST  241 STREET,NY"
"12242",41617404,"DUNKIN' DONUTS","BRONX",2515,"BOSTON ROAD",10467,7182312835,21,"2515,BOSTON ROAD,NY"
"12243",41659173,"B.F. NATIONAL BAKERY","BRONX",3492,"JEROME AVENUE",10467,7182313029,17,"3492,JEROME AVENUE,NY"
"12244",41363896,"MARIO'S PIZZA","BRONX",79,"EAST GUN HILL ROAD",10467,7182313086,14,"79,EAST GUN HILL ROAD,NY"
"12245",41598985,"NEW CHAI HWA RESTAURANT","BRONX",3762,"WHITE PLAINS ROAD",10467,7182313306,12,"3762,WHITE PLAINS ROAD,NY"
"12246",50000017,"HAPPY DRAGON","BRONX",3388,"JEROME  AVE",10467,7182313388,10,"3388,JEROME  AVE,NY"
"12247",41565346,"BLIMPIE","BRONX",85,"EAST GUNHILL ROAD",10467,7182314230,23,"85,EAST GUNHILL ROAD,NY"
"12248",40369669,"WHITE CASTLE","BRONX",2701,"BOSTON POST ROAD",10467,7182314978,11,"2701,BOSTON POST ROAD,NY"
"12249",41625868,"SODESH RESTAURANT.","BRONX",3111,"BAINBRIDGE AVENUE",10467,7182315370,29,"3111,BAINBRIDGE AVENUE,NY"
"12250",41098989,"MCDONALD'S","BRONX",3509,"WEBSTER AVENUE",10467,7182315597,13,"3509,WEBSTER AVENUE,NY"
"12251",41618312,"COUNTRY BOYZ JERK YARD RESTAURANT","BRONX",1182,"EAST GUNHILL ROAD",10469,7182316560,30,"1182,EAST GUNHILL ROAD,NY"
"12252",40916695,"KEY CLUB","BRONX",4139,"BOSTON POST ROAD",10466,7182316900,88,"4139,BOSTON POST ROAD,NY"
"12253",50039779,"LITTLE MICHAEL'S DELI & SALAD BAR","BRONX",12,"E GUN HILL RD",10467,7182317040,2,"12,E GUN HILL RD,NY"
"12254",41629218,"THE GARAGE","BRONX",2260,"TILLOTSON AVENUE",10475,7182317123,14,"2260,TILLOTSON AVENUE,NY"
"12255",41610874,"DUNKIN' DONUTS","BRONX",3080,"BOSTON ROAD",10469,7182317766,15,"3080,BOSTON ROAD,NY"
"12256",41366152,"DUNKIN' DONUTS","BRONX",3804,"BOSTON ROAD",10475,7182318014,17,"3804,BOSTON ROAD,NY"
"12257",41700546,"CHEN JI B.B.Q RESTAURANT","BRONX",4246,"WHITE PLAINS ROAD",10466,7182318666,21,"4246,WHITE PLAINS ROAD,NY"
"12258",50010284,"KAIETEUR RESTAURANT","BRONX",4379,"WHITE PLAINS RD",10466,7182318700,6,"4379,WHITE PLAINS RD,NY"
"12259",41217638,"BENNY'S  PIZZERIA","BRONX",3517,"WHITEPLAINS ROAD",10467,7182318746,13,"3517,WHITEPLAINS ROAD,NY"
"12260",41385076,"TEN TAN","BRONX",3507,"DEKALB AVENUE",10467,7182318883,30,"3507,DEKALB AVENUE,NY"
"12261",40931569,"JOE'S PIZZA","BRONX",703,"EAST  233 STREET",10466,7182319150,40,"703,EAST  233 STREET,NY"
"12262",41227842,"NICKY'S COFFEE SHOP","BRONX",3140,"BAINBRIDGE AVENUE",10467,7182319516,22,"3140,BAINBRIDGE AVENUE,NY"
"12263",50010453,"LA FOGATA","BROOKLYN",1912,"86TH ST",11214,7182320207,25,"1912,86TH ST,NY"
"12264",41291414,"DUNKIN' DONUTS","BROOKLYN",6627,"BAY PARKWAY",11204,7182320290,10,"6627,BAY PARKWAY,NY"
"12265",41654129,"LIN GARDEN","BROOKLYN",6201,"20 AVENUE",11204,7182320525,5,"6201,20 AVENUE,NY"
"12266",41693533,"HOWONG RESTAURANT","BROOKLYN",6718,"BAY PARKWAY",11204,7182320833,55,"6718,BAY PARKWAY,NY"
"12267",41654599,"86 BAKERY","BROOKLYN",8512,"18 AVENUE",11214,7182321294,61,"8512,18 AVENUE,NY"
"12268",50005523,"BAGELS PLUS","BROOKLYN",7501,"NEW UTRECHT AVE",11214,7182321404,10,"7501,NEW UTRECHT AVE,NY"
"12269",50010635,"TASTY DELIGHT BAKERY","BROOKLYN",89,"AVENUE O",11204,7182322000,15,"89,AVENUE O,NY"
"12270",41441357,"FEI HUANG BAKERY","BROOKLYN",6321,"20 AVENUE",11204,7182322268,37,"6321,20 AVENUE,NY"
"12271",41683562,"FAY WONG CAFE BAKERY","BROOKLYN",6205,"18 AVENUE",11204,7182322623,31,"6205,18 AVENUE,NY"
"12272",40365632,"J&V FAMOUS PIZZA","BROOKLYN",6322,"18 AVENUE",11204,7182322700,17,"6322,18 AVENUE,NY"
"12273",40617224,"C & C CATERING","BROOKLYN",7611,"18 AVENUE",11214,7182322800,8,"7611,18 AVENUE,NY"
"12274",40597074,"CAFFE' ROMEO","BROOKLYN",7111,"20 AVENUE",11204,7182323131,37,"7111,20 AVENUE,NY"
"12275",41580321,"HOP FA BAKERY","BROOKLYN",6512,"BAY PARKWAY",11204,7182323381,13,"6512,BAY PARKWAY,NY"
"12276",41682968,"SABOR ANDINO","BROOKLYN",6314,"14 AVENUE",11219,7182324374,44,"6314,14 AVENUE,NY"
"12277",41706171,"TARO ASIAN FOOD RESTAURANT","BROOKLYN",7109,"13 AVENUE",11228,7182324680,40,"7109,13 AVENUE,NY"
"12278",40948401,"EUROPA BAKERY & PASTRY SHOP","BROOKLYN",2007,"65 STREET",11204,7182324845,24,"2007,65 STREET,NY"
"12279",50017599,"BLEND SALAD AND JUICE BAR","BROOKLYN",1310,"78TH ST",11228,7182325300,3,"1310,78TH ST,NY"
"12280",40962981,"MARIO'S PIZZA","BROOKLYN",1381,"65 STREET",11219,7182325440,36,"1381,65 STREET,NY"
"12281",40367005,"DA VINCI PIZZA","BROOKLYN",6514,"18 AVENUE",11204,7182325855,31,"6514,18 AVENUE,NY"
"12282",41445878,"FU KEE CHINESE RESTAURANT","BROOKLYN",2211,"86 STREET",11214,7182326083,31,"2211,86 STREET,NY"
"12283",41498159,"HAND PULL NOODLE & DUMPLING HOUSE","BROOKLYN",7201,"18 AVENUE",11204,7182326191,10,"7201,18 AVENUE,NY"
"12284",50043327,"HAND PULL NOODLE & DUMPLING HOUSE","BROOKLYN",7201,"18TH AVE",11204,7182326191,6,"7201,18TH AVE,NY"
"12285",41548756,"JIN JIN HONG KONG CAFE","BROOKLYN",6224,"18 AVENUE",11204,7182326222,37,"6224,18 AVENUE,NY"
"12286",41711578,"MR. SIMI #8 KITCHEN","BROOKLYN",1658,"BATH AVENUE",11214,7182327539,4,"1658,BATH AVENUE,NY"
"12287",41711390,"NEW BAY PKWY CAFE","BROOKLYN",6812,"BAY PKWY AVE",11204,7182328008,51,"6812,BAY PKWY AVE,NY"
"12288",50000894,"FITZCARALDO","BROOKLYN",195,"MORGAN AVE",11237,7182332566,16,"195,MORGAN AVE,NY"
"12289",50010893,"ANNEX","BROOKLYN",753,"FULTON ST",11217,7182332634,7,"753,FULTON ST,NY"
"12290",50016610,"CROWN FRIED CHICKEN","BROOKLYN",640,"CONDUIT BLVD",11208,7182336296,8,"640,CONDUIT BLVD,NY"
"12291",50003033,"NEW CHINA KITCHEN","BROOKLYN",2229,"65 STREET",11204,7182340800,24,"2229,65 STREET,NY"
"12292",50041300,"NEW CHINA KITCHEN","BROOKLYN",2229,"65TH ST",11204,7182340800,5,"2229,65TH ST,NY"
"12293",40676884,"NEW DYKER RESTAURANT","BROOKLYN",8505,"18 AVENUE",11214,7182341435,37,"8505,18 AVENUE,NY"
"12294",50037262,"YI CAFE","BROOKLYN",6415,"11TH AVE",11219,7182341688,8,"6415,11TH AVE,NY"
"12295",50004483,"EDDIE FANCY FOOD","BROOKLYN",8611,"19TH AVE",11204,7182341940,39,"8611,19TH AVE,NY"
"12296",41568650,"ANTOJITOS DELI FOOD","BROOKLYN",1936,"86 STREET",11214,7182341954,58,"1936,86 STREET,NY"
"12297",41649581,"BABY OLIVE","BROOKLYN",1402,"86 STREET",11228,7182342229,20,"1402,86 STREET,NY"
"12298",50010065,"CHINA CITY","BROOKLYN",1732,"86TH ST",11214,7182342980,3,"1732,86TH ST,NY"
"12299",41669157,"EMPIRE HOUSE CHINESE RESTAURANT","BROOKLYN",1789,"STILLWELL AVENUE",11223,7182343040,15,"1789,STILLWELL AVENUE,NY"
"12300",40999287,"IL COLOSSEO","BROOKLYN",7704,"18 AVENUE",11214,7182343663,38,"7704,18 AVENUE,NY"
"12301",40396496,"MR. PHIL'S PIZZA","BROOKLYN",7212,"NEW UTRECHT AVE",11228,7182344106,12,"7212,NEW UTRECHT AVE,NY"
"12302",41637092,"NEW BAY COFFEE SHOP LUNCHEONETTE","BROOKLYN",1950,"86 STREET",11214,7182344464,40,"1950,86 STREET,NY"
"12303",41155803,"MCDONALD'S","BROOKLYN",6620,"BAY PARKWAY",11204,7182345968,10,"6620,BAY PARKWAY,NY"
"12304",41026640,"MEZE","BROOKLYN",6601,"13 AVENUE",11219,7182346393,12,"6601,13 AVENUE,NY"
"12305",40982663,"STARBUCKS","BROOKLYN",6423,"18 AVENUE",11204,7182347160,6,"6423,18 AVENUE,NY"
"12306",41236480,"DUNKIN' DONUTS","BROOKLYN",8513,"18 AVENUE",11214,7182347488,11,"8513,18 AVENUE,NY"
"12307",41385249,"DRAGON GARDEN","BROOKLYN",8024,"18 AVENUE",11214,7182348288,28,"8024,18 AVENUE,NY"
"12308",41630837,"RED SUN RESTAURANT","BROOKLYN",7108,"20 AVENUE",11204,7182348880,13,"7108,20 AVENUE,NY"
"12309",41692378,"PACOS TACOS","BROOKLYN",1504,"86 STREET",11228,7182349600,32,"1504,86 STREET,NY"
"12310",41541610,"AZTECA MAYA RESTAURANT","BROOKLYN",430,"RIDGEWOOD AVENUE",11208,7182350205,25,"430,RIDGEWOOD AVENUE,NY"
"12311",50018338,"DUNKIN' DONUTS","BROOKLYN",439,"CRESCENT ST",11208,7182350407,1,"439,CRESCENT ST,NY"
"12312",41504734,"WAH MING HOUSE CHINESE RESTAURAN","BROOKLYN",3423,"FULTON STREET",11208,7182350606,11,"3423,FULTON STREET,NY"
"12313",50034948,"SUBWAY","BROOKLYN",530,"CONDUIT BLVD",11208,7182350937,3,"530,CONDUIT BLVD,NY"
"12314",41698592,"TORIBIO RESTAURANT","BROOKLYN",3169,"FULTON STREET",11208,7182351012,45,"3169,FULTON STREET,NY"
"12315",41492690,"KENNEDY FRIED CHICKEN","BROOKLYN",2788,"FULTON STREET",11207,7182351283,14,"2788,FULTON STREET,NY"
"12316",41078736,"DUNKIN' DONUTS, BASKIN ROBBINS","BROOKLYN",3319,"FULTON STREET",11208,7182351511,19,"3319,FULTON STREET,NY"
"12317",41714185,"EL FARO BAKERY","BROOKLYN",3124,"FULTON STREET",11208,7182351529,30,"3124,FULTON STREET,NY"
"12318",50032935,"MOBAYS KOALPOT AND GRILL","BROOKLYN",2354,"PITKIN AVE",11207,7182351645,4,"2354,PITKIN AVE,NY"
"12319",50004322,"RICO POLLO II RESTAURANT","BROOKLYN",3352,"FULTON ST",11208,7182351666,22,"3352,FULTON ST,NY"
"12320",50039597,"DAVE'S II JAMAICAN RESTAURANT","BROOKLYN",507,"PINE ST",11208,7182352023,6,"507,PINE ST,NY"
"12321",41719674,"EL CACIQUE BAR RESTAURANT","BROOKLYN",3294,"ATLANTIC AVENUE",11208,7182352525,25,"3294,ATLANTIC AVENUE,NY"
"12322",50010811,"CROWN FRIED CHICKEN","BROOKLYN",3149,"FULTON ST",11208,7182352819,23,"3149,FULTON ST,NY"
"12323",41425640,"BISMILLAH KABAB & CURRY","BROOKLYN",1203,"LIBERTY AVENUE",11208,7182353194,46,"1203,LIBERTY AVENUE,NY"
"12324",40972759,"GATE WAY BEER GARDEN","BROOKLYN",3162,"FULTON STREET",11208,7182353251,37,"3162,FULTON STREET,NY"
"12325",41388854,"PUERTO PLATA RESTAURANT","BROOKLYN",3123,"FULTON STREET",11208,7182353564,23,"3123,FULTON STREET,NY"
"12326",41653692,"EL CASTILLO RESTAURANT","BROOKLYN",1218,"LIBERTY AVENUE",11208,7182354330,35,"1218,LIBERTY AVENUE,NY"
"12327",41580756,"ROTI ON THE RUN","BROOKLYN",189,"NORWOOD AVENUE",11208,7182354414,49,"189,NORWOOD AVENUE,NY"
"12328",50043138,"LILY RESTAURANT.","BROOKLYN",1269,"SUTTER AVE",11208,7182354485,2,"1269,SUTTER AVE,NY"
"12329",41615121,"LITTLE CAESARS","BROOKLYN",2874,"FULTON STREET",11207,7182354555,8,"2874,FULTON STREET,NY"
"12330",41172946,"LONG CHENG RESTAURANT","BROOKLYN",2977,"FULTON STREET",11208,7182354829,28,"2977,FULTON STREET,NY"
"12331",41701266,"LA BONA PIZZA RESTAURANT","BROOKLYN",2426,"PITKIN AVENUE",11208,7182355090,41,"2426,PITKIN AVENUE,NY"
"12332",41155285,"EL REY II RESTAURANT","BROOKLYN",1064,"LIBERTY AVENUE",11208,7182355522,48,"1064,LIBERTY AVENUE,NY"
"12333",41434744,"CHINA DOLL","BROOKLYN",1356,"LORING AVENUE",11208,7182355739,46,"1356,LORING AVENUE,NY"
"12334",40705411,"LINDENWOOD DINER","BROOKLYN",2870,"LINDEN BOULEVARD",11208,7182356343,35,"2870,LINDEN BOULEVARD,NY"
"12335",50033320,"SMASHBURGER","BROOKLYN",528,"GATEWAY DR",11239,7182356900,5,"528,GATEWAY DR,NY"
"12336",41151839,"JOE'S PIZZERIA RESTAURANT","BROOKLYN",1121,"LIBERTY AVENUE",11208,7182357373,20,"1121,LIBERTY AVENUE,NY"
"12337",41363877,"WO HOP CHINESE RESTAURANT","BROOKLYN",3150,"FULTON STREET",11208,7182357955,37,"3150,FULTON STREET,NY"
"12338",50000432,"TRUE FLAVORZ","BROOKLYN",1073,"LIBERTY AVE",11208,7182358100,26,"1073,LIBERTY AVE,NY"
"12339",41366039,"NYC Famous CHICKEN","BROOKLYN",3367,"FULTON STREET",11208,7182358232,45,"3367,FULTON STREET,NY"
"12340",41218954,"MARIACHI TACO","BROOKLYN",3428,"FULTON STREET",11208,7182358880,14,"3428,FULTON STREET,NY"
"12341",50016137,"BUFFALO WILD WINGS","BROOKLYN",632,"GATEWAY DR",11239,7182359453,11,"632,GATEWAY DR,NY"
"12342",41678642,"NEW GOOD TASTE FOOD","QUEENS",8506,"PITKIN AVENUE",11417,7182359585,17,"8506,PITKIN AVENUE,NY"
"12343",41410071,"RIMINI PASTRY SHOPPE","BROOKLYN",6822,"BAY PARKWAY",11204,7182360644,43,"6822,BAY PARKWAY,NY"
"12344",41536484,"ANITA'S LUNCHEONETTE","BROOKLYN",6100,"16 AVENUE",11204,7182360796,19,"6100,16 AVENUE,NY"
"12345",41601058,"LAS MARGARITAS DELI GROCERY","BROOKLYN",1738,"BATH AVENUE",11214,7182361111,28,"1738,BATH AVENUE,NY"
"12346",41656176,"BEST LUNCHEONETTE","BROOKLYN",1758,"BATH AVENUE",11214,7182361708,28,"1758,BATH AVENUE,NY"
"12347",41074502,"MEZCALS","BROOKLYN",1474,"86 STREET",11228,7182362793,35,"1474,86 STREET,NY"
"12348",40608767,"NICKY'S PIZZA","BROOKLYN",1750,"BATH AVENUE",11214,7182363339,40,"1750,BATH AVENUE,NY"
"12349",50004171,"Buonissima Pizzeria","BROOKLYN",7203,"20TH AVE",11204,7182364606,12,"7203,20TH AVE,NY"
"12350",50005690,"M & U Pizzeria","BROOKLYN",7502,"18TH AVE",11214,7182365661,8,"7502,18TH AVE,NY"
"12351",40959012,"CARVEL ICE CREAM","BROOKLYN",1652,"86 STREET",11214,7182365928,15,"1652,86 STREET,NY"
"12352",40954463,"CHINA ROYAL","BROOKLYN",1377,"65 STREET",11219,7182366222,33,"1377,65 STREET,NY"
"12353",50002097,"PANINO RUSTICO","BROOKLYN",8222,"17 AVENUE",11214,7182366343,10,"8222,17 AVENUE,NY"
"12354",40719669,"GENNARO'S CATERING HALL","BROOKLYN",6602,"13 AVENUE",11219,7182367252,6,"6602,13 AVENUE,NY"
"12355",41144262,"BURGER KING","BROOKLYN",6421,"14 AVENUE",11219,7182368074,13,"6421,14 AVENUE,NY"
"12356",41445447,"SPICY BAMPA","BROOKLYN",6920,"18 AVENUE",11204,7182368088,21,"6920,18 AVENUE,NY"
"12357",41660608,"GOOD DAY RESTAURANT","BROOKLYN",6202,"18 AVENUE",11204,7182368118,73,"6202,18 AVENUE,NY"
"12358",50041702,"COLUMBUS RESTAURANT","BROOKLYN",6610,"18TH AVE",11204,7182368623,2,"6610,18TH AVE,NY"
"12359",41642835,"FU KE LAI CUISINE","BROOKLYN",1692,"86 STREET",11214,7182368883,54,"1692,86 STREET,NY"
"12360",41633118,"I & R DELI","BROOKLYN",6908,"15 AVENUE",11228,7182369102,18,"6908,15 AVENUE,NY"
"12361",40371727,"LA PALINA RESTAURANT","BROOKLYN",159,"AVENUE O",11204,7182369764,30,"159,AVENUE O,NY"
"12362",41721535,"ORTOBELLO RESTAURANT","BROOKLYN",6401,"BAY PARKWAY",11204,7182369810,14,"6401,BAY PARKWAY,NY"
"12363",40394258,"TOMMASO RESTAURANT","BROOKLYN",1464,"86 STREET",11228,7182369883,23,"1464,86 STREET,NY"
"12364",41578639,"HOPE & ANCHOR","BROOKLYN",347,"VAN BRUNT STREET",11231,7182370276,47,"347,VAN BRUNT STREET,NY"
"12365",41612015,"BROOKLYN BUSCHENSCHANK","BROOKLYN",320,"COURT STREET",11231,7182370325,52,"320,COURT STREET,NY"
"12366",40366652,"FASCATI'S PIZZERIA","BROOKLYN",80,"HENRY STREET",11201,7182371278,12,"80,HENRY STREET,NY"
"12367",40714796,"PHOEBE'S","BROOKLYN",350,"JAY STREET",11201,7182371574,19,"350,JAY STREET,NY"
"12368",41638854,"ANTONIO'S PIZZERIA","BROOKLYN",32,"COURT STREET",11201,7182371700,42,"32,COURT STREET,NY"
"12369",40692073,"MEZCAL'S RESTAURANT","BROOKLYN",522,"COURT STREET",11231,7182372230,14,"522,COURT STREET,NY"
"12370",41156192,"LANTERN","BROOKLYN",101,"MONTAGUE STREET",11201,7182372594,18,"101,MONTAGUE STREET,NY"
"12371",41425365,"THE WING BAR","BROOKLYN",275,"SMITH STREET",11231,7182372728,12,"275,SMITH STREET,NY"
"12372",50009827,"PIO BAGEL","BROOKLYN",134,"LAWRENCE ST",11201,7182372777,8,"134,LAWRENCE ST,NY"
"12373",41154194,"NATURALLY DELICIOUS CATERERS","BROOKLYN",487,"COURT STREET",11231,7182373727,12,"487,COURT STREET,NY"
"12374",41217162,"KINARAS INDIAN FOOD","BROOKLYN",368,"MYRTLE AVENUE",11205,7182374008,12,"368,MYRTLE AVENUE,NY"
"12375",41027711,"CAFE METRO","BROOKLYN",9,"METRO TECH CENTER SOUTH",11201,7182374800,21,"9,METRO TECH CENTER SOUTH,NY"
"12376",41695668,"CLAUDINE'S","BROOKLYN",311,"SMITH STREET",11231,7182374992,19,"311,SMITH STREET,NY"
"12377",50007196,"RAMNA INDIAN RESTAURANT","BROOKLYN",257,"SMITH ST",11231,7182376490,8,"257,SMITH ST,NY"
